id	start	end	kind	name	confidence	source	summary
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A6DEE	408A6DEE		function_candidate	fn408A6DEE		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A6DEE	408A6DEE		function_candidate	fn408A6DEE	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A7330	408A7330		function_candidate	fn408A7330		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A7330	408A7330		function_candidate	fn408A7330		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A7442	408A7442		function_candidate	Function candidate 408A7442	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A74BC	408A74BC		function_candidate	fn408A74BC		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A7DE0	408A7DE0		function_candidate	fn408A7DE0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A7DE0	408A7DE0		function_candidate	fn408A7DE0		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A8A08:MENU	408A8A08		resource_marker	MENU marker 408A8A08		rom_structure_analysis	.__INSERTINTLRESMENU... .."x D"i.8N.....NV../.../<FOND/...0<...%
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A8A4D:MENU	408A8A4D		resource_marker	MENU marker 408A8A4D		rom_structure_analysis	..__INSRTFONTRESMENU..."x D"i.<N...NV../.../...?...p.?.0<...%N^N
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A8A89:MENU	408A8A89		resource_marker	MENU marker 408A8A89		rom_structure_analysis	%N^Nt...INSRTRESMENU...A.../8..Nu...........|...x......NV..H....
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408ACEE0	408ACEE0		function_candidate	fn408ACEE0	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408AD0F4:DRVR	408AD0F4		resource_marker	DRVR marker 408AD0F4		rom_structure_analysis	H... x..(h.$Y./<DRVR?.....&_ .g. K.)/...)S..Rl.. K.* K.#L.....N^
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408AD280	408AD280		function_candidate	fn408AD280		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408AD280	408AD280		function_candidate	fn408AD280	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408AD760	408AD760		function_candidate	fn408AD760		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408AD760	408AD760		function_candidate	fn408AD760	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408AD7A0	408AD7A0		function_candidate	fn408AD7A0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408AD7A0	408AD7A0		function_candidate	fn408AD7A0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408ADB60	408ADB60		function_candidate	fn408ADB60		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408ADB60	408ADB60		function_candidate	fn408ADB60	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408ADF60	408ADF60		function_candidate	fn408ADF60	0.95	stackimport	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B0065:DRVR	408B0065		resource_marker	DRVR marker 408B0065		rom_structure_analysis	n.. i....p.N^Nu.DRVRClose..NV..H... n..(h..A..4-H.. n..pA.h..g.p
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B0279:DRVR	408B0279		resource_marker	DRVR marker 408B0279		rom_structure_analysis	...p.L.....N^Nu.DRVRControl............l........$.(.:.6.,..ATALo
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408B0490	408B0490		function_candidate	fn408B0490		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B0490	408B0490		function_candidate	fn408B0490	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408B0EF0	408B0EF0		function_candidate	fn408B0EF0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B0EF0	408B0EF0		function_candidate	fn408B0EF0	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B30F2:DRVR	408B30F2		resource_marker	DRVR marker 408B30F2		rom_structure_analysis	/...N...N...Y./<DRVR n../(....(_ .POg...R.C... Ip-.n:.f.&n....R.
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B3258:DRVR	408B3258		resource_marker	DRVR marker 408B3258		rom_structure_analysis	(n..Bn..N...Y./<DRVR n../(....&_ .f.U.>..`._.@f.BT`.U.>..`8.p.`z
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B342F:DRVR	408B342F		resource_marker	DRVR marker 408B342F		rom_structure_analysis	u.Lock_And_Open_DRVR.............NV..H...&n.. n..(P-L..0,...@~..
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408B3C70	408B3C70		function_candidate	fn408B3C70		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B3C70	408B3C70		function_candidate	fn408B3C70	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B47A8:ndrv	408B47A8		resource_marker	ndrv marker 408B47A8		rom_structure_analysis	.. ."@C... .....ndrv.tf8U./.Hz.nHn..Hn..?<...Z>.f.p......@..g.JG
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408B57D0	408B57D0		function_candidate	fn408B57D0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B57D0	408B57D0		function_candidate	fn408B57D0		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BA800	408BA800		function_candidate	fn408BA800		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BA800	408BA800		function_candidate	fn408BA800	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BAB60	408BAB60		function_candidate	fn408BAB60		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BAB60	408BAB60		function_candidate	fn408BAB60		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BBA2E	408BBA2E		function_candidate	fn408BBA2E		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BBC08	408BBC08		function_candidate	fn408BBC08		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BCA22	408BCA22		function_candidate	Function candidate 408BCA22	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BD598	408BD598		function_candidate	Function candidate 408BD598		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BD598	408BD598		function_candidate	Function candidate 408BD598	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BD9E2	408BD9E2		function_candidate	Function candidate 408BD9E2		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BD9E2	408BD9E2		function_candidate	Function candidate 408BD9E2	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BDA26	408BDA26		function_candidate	Function candidate 408BDA26		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BDA26	408BDA26		function_candidate	Function candidate 408BDA26	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BEB80	408BEB80		function_candidate	fn408BEB80		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BEB80	408BEB80		function_candidate	fn408BEB80		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BEE80	408BEE80		function_candidate	fn408BEE80		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BEE80	408BEE80		function_candidate	fn408BEE80	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BFF00	408BFF00		function_candidate	fn408BFF00		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BFF00	408BFF00		function_candidate	fn408BFF00		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C0300	408C0300		function_candidate	fn408C0300		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C0300	408C0300		function_candidate	fn408C0300		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C2450	408C2450		function_candidate	fn408C2450		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2450	408C2450		function_candidate	fn408C2450		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C2460	408C2460		function_candidate	fn408C2460		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2460	408C2460		function_candidate	fn408C2460		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C26D0:DITL	408C26D0		resource_marker	DITL marker 408C26D0		rom_structure_analysis	r.1...p.`...YO/<DITL?.a... ...g. @..-H..1....... _ .g... .NuH...
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C2A58	408C2A58		function_candidate	fn408C2A58		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2A58	408C2A58		function_candidate	fn408C2A58		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C2AA8	408C2AA8		function_candidate	fn408C2AA8		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2AA8	408C2AA8		function_candidate	fn408C2AA8		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C2AFC	408C2AFC		function_candidate	fn408C2AFC		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2AFC	408C2AFC		function_candidate	fn408C2AFC		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2B80:DITL	408C2B80		resource_marker	DITL marker 408C2B80		rom_structure_analysis	0(..`. R0(..YO/<DITL?.a.1.......$_ .NuYO/<ictb?.1.......-_..Nu`.
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2BDE:ALRT	408C2BDE		resource_marker	ALRT marker 408C2BDE		rom_structure_analysis	XO0.Nu |actba. |ALRT`. |dctba. |DLOGYO/.?.1.....H...,OY./...?...
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2C26:ALRT	408C2C26		resource_marker	ALRT marker 408C2C26		rom_structure_analysis	(S.T..g\ K.%....ALRT..f.......`.r........,.....@..m0......g.R...
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C34F6	408C34F6		function_candidate	fn408C34F6		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C34F6	408C34F6		function_candidate	fn408C34F6		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C3E9E:MENU	408C3E9E		resource_marker	MENU marker 408C3E9E		rom_structure_analysis	..N^Nt...RESTOREMENUSENABLESTATE.."x ("i..N.......NV../.Bn..`. T
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C4010:MENU	408C4010		resource_marker	MENU marker 408C4010		rom_structure_analysis	..N^Nt...SETSAVEMENUSENABLESTATE.."x ("i..N.....NV..H...Bn..`f(S
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C5AD0	408C5AD0		function_candidate	fn408C5AD0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C5AD0	408C5AD0		function_candidate	fn408C5AD0		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C971A	408C971A		function_candidate	fn408C971A		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C971A	408C971A		function_candidate	fn408C971A		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C9744	408C9744		function_candidate	fn408C9744		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C9744	408C9744		function_candidate	fn408C9744		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C9850	408C9850		function_candidate	fn408C9850		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C9850	408C9850		function_candidate	fn408C9850	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408CD06A:STR#	408CD06A		resource_marker	STR# marker 408CD06A		rom_structure_analysis	......NV../.YO/<STR#?....."n..B. .$.J.g< @ P....f./././...$. _ P
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408CD31C:DITL	408CD31C		resource_marker	DITL marker 408CD31C		rom_structure_analysis	..Hn..B.B...YO/<DITL?... .J.g..<YO?.B./<.....|&.g(/..sUO/.?<..0<
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408CDE32	408CDE32		function_candidate	Function candidate 408CDE32		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408CDE32	408CDE32		function_candidate	Function candidate 408CDE32	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408CE8A6	408CE8A6		function_candidate	Function candidate 408CE8A6		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408CE8A6	408CE8A6		function_candidate	Function candidate 408CE8A6		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408D31F0	408D31F0		function_candidate	fn408D31F0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408D31F0	408D31F0		function_candidate	fn408D31F0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408D40C8	408D40C8		function_candidate	Function candidate 408D40C8		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408D40C8	408D40C8		function_candidate	Function candidate 408D40C8	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DBF96	408DBF96		function_candidate	fn408DBF96		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DBF96	408DBF96		function_candidate	fn408DBF96	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DBFA0	408DBFA0		function_candidate	fn408DBFA0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DBFA0	408DBFA0		function_candidate	fn408DBFA0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DBFAA	408DBFAA		function_candidate	fn408DBFAA		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DBFAA	408DBFAA		function_candidate	fn408DBFAA		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DD982	408DD982		function_candidate	fn408DD982		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DD982	408DD982		function_candidate	fn408DD982	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DD9A0	408DD9A0		function_candidate	fn408DD9A0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DD9A0	408DD9A0		function_candidate	fn408DD9A0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DD9C0	408DD9C0		function_candidate	fn408DD9C0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DD9C0	408DD9C0		function_candidate	fn408DD9C0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DD9FE	408DD9FE		function_candidate	fn408DD9FE		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DD9FE	408DD9FE		function_candidate	fn408DD9FE	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DDA26	408DDA26		function_candidate	fn408DDA26		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DDA26	408DDA26		function_candidate	fn408DDA26	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DDA72	408DDA72		function_candidate	fn408DDA72		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DDA72	408DDA72		function_candidate	fn408DDA72	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DDA90	408DDA90		function_candidate	fn408DDA90		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DDA90	408DDA90		function_candidate	fn408DDA90	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DDAF0	408DDAF0		function_candidate	fn408DDAF0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DDAF0	408DDAF0		function_candidate	fn408DDAF0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408E1BBA	408E1BBA		function_candidate	fn408E1BBA		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408E1BBA	408E1BBA		function_candidate	fn408E1BBA		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408E312C	408E312C		function_candidate	Function candidate 408E312C		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408E312C	408E312C		function_candidate	Function candidate 408E312C	0.7	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F0970	408F0970		function_candidate	fn408F0970	0.95	stackimport	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F0AE0	408F0AE0		function_candidate	fn408F0AE0	0.95	stackimport	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F3017:MENU	408F3017		resource_marker	MENU marker 408F3017		rom_structure_analysis	.....N^Nt...XTSMMENUSELECT..."x x"i.lN...NV..H...(n..~. x..-h.d.
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408F45BC	408F45BC		function_candidate	fn408F45BC		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F45BC	408F45BC		function_candidate	fn408F45BC	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F48F1:MENU	408F48F1		resource_marker	MENU marker 408F48F1		rom_structure_analysis	...N^Nt...CHANGEMENURESULTFORINPUTMETHOD.......NV..H...&n...8..*
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408F5338	408F5338		function_candidate	fn408F5338		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F5338	408F5338		function_candidate	fn408F5338	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F54EA	408F54EA		function_candidate	fn408F54EA	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408F5534	408F5534		function_candidate	fn408F5534		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F5534	408F5534		function_candidate	fn408F5534	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F64B0	408F64B0		function_candidate	fn408F64B0	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408FDBC8	408FDBC8		function_candidate	fn408FDBC8		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408FDBC8	408FDBC8		function_candidate	fn408FDBC8	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408FEC60	408FEC60		function_candidate	fn408FEC60		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408FEC60	408FEC60		function_candidate	fn408FEC60	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408FEEE0	408FEEE0		function_candidate	fn408FEEE0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408FEEE0	408FEEE0		function_candidate	fn408FEEE0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408FF9B2	408FF9B2		function_candidate	fn408FF9B2		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408FF9B2	408FF9B2		function_candidate	fn408FF9B2	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408FFA0E	408FFA0E		function_candidate	fn408FFA0E		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408FFA0E	408FFA0E		function_candidate	fn408FFA0E	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408FFACC	408FFACC		function_candidate	fn408FFACC		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408FFACC	408FFACC		function_candidate	fn408FFACC	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40900FF0	40900FF0		function_candidate	fn40900FF0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40900FF0	40900FF0		function_candidate	fn40900FF0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40901020	40901020		function_candidate	fn40901020		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40901020	40901020		function_candidate	fn40901020	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4090111C	4090111C		function_candidate	fn4090111C	0.95	stackimport	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40901732	40901732		function_candidate	fn40901732	0.95	stackimport	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40901976	40901976		function_candidate	fn40901976	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40901B20	40901B20		function_candidate	fn40901B20		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40901B20	40901B20		function_candidate	fn40901B20	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4090803A	4090803A		function_candidate	Function candidate 4090803A		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4090803A	4090803A		function_candidate	Function candidate 4090803A	0.7	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40908FA2	40908FA2		function_candidate	fn40908FA2	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4090A396	4090A396		function_candidate	fn4090A396		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4090A396	4090A396		function_candidate	fn4090A396	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4090AED8:STR	4090AED8		resource_marker	STR  marker 4090AED8		rom_structure_analysis	.. I..<.f..@Y./<STR ?<....&_ .g..* K.)-S..=n....B....|....p.-@..
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4090C2AA	4090C2AA		function_candidate	fn4090C2AA		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4090C2AA	4090C2AA		function_candidate	fn4090C2AA	0.7	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4090E128:STR#	4090E128		resource_marker	STR# marker 4090E128		rom_structure_analysis	........NV..YO/<STR#?....."n..B. .g" @ P0.2...g..@b.p.SAg.....`.
pointer_table:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4090EC34	4090EC34		pointer_table	Pointer table 4090EC34		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4090F37C	4090F37C		function_candidate	Function candidate 4090F37C		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4090F37C	4090F37C		function_candidate	Function candidate 4090F37C	0.7	rom_structure_analysis	
